gene_ID,gene_length
116986,3579
116987,3210
116988,2736
117143,1008
117144,2343
117145,723
117153,1965
117154,1800
117155,1605
117156,282
117157,399
117159,366
117166,1647
117177,1431
117178,1845
117194,993
117195,969
117196,969
117245,840
117246,2544
117247,1548
117283,1233
117285,372
117286,564
117289,2196
117531,2283
117532,2721
117579,429
117581,483
117583,3618
117584,1092
117608,1839
117854,1551
118424,828
118426,591
118427,1437
118429,1470
118430,273
118442,1107
118460,819
118461,4308
118471,459
118472,933
118487,357
118491,3366
118611,2391
118663,1524
118670,318
118672,1079
118738,1023
118788,2418
118812,615
118813,1251
118856,1710
118881,789
118924,948
118932,576
118980,969
118987,3465
119016,1992
119032,321
119180,585
119391,732
119395,1035
119467,681
119504,333
119548,1404
119559,1014
119587,2271
119678,978
119679,936
119682,948
119687,939
119692,972
119694,1029
119695,1185
119710,666
119749,930
119764,912
119765,930
119772,954
119774,945
120065,969
120066,936
120071,2166
120103,1515
120114,13770
120224,828
120227,1506
120237,1149
120376,465
120379,948
120425,1185
120526,450
120586,933
120775,993
120776,927
120787,963
120793,1098
120796,957
120863,1162
120892,7584
120935,1692
121006,7056
121053,558
121129,930
121130,942
121214,942
121227,3360
121256,3300
121260,1734
121268,552
121273,384
121274,1317
121275,954
121278,1473
121340,1296
121355,531
121364,951
121391,1632
121441,2004
121457,1134
121504,312
121506,822
121512,2712
121536,1554
121549,522
121551,3315
121599,747
121601,2868
121642,786
121643,1554
122011,1014
122042,2265
122060,1707
122183,666
122258,588
122402,4149
122416,954
122481,2172
122509,318
122525,933
122553,477
122616,978
122618,1542
122622,1503
122651,600
122664,513
122665,465
122704,372
122706,903
122740,933
122742,939
122748,993
122769,1245
122773,1221
122786,1869
122809,1323
122830,1089
122953,525
122961,465
122970,1266
123016,1596
123036,1473
123041,1869
123096,912
123099,972
123103,1602
123169,2001
123207,504
123228,639
123263,1170
123283,2409
123346,321
123355,1104
123591,1596
123606,990
123624,3201
123720,2430
123722,2250
123745,2607
123775,1188
123803,933
123811,597
123876,1734
123879,915
123904,498
123920,549
123970,798
124044,1275
124045,441
124056,1131
124093,1317
124152,864
124220,627
124222,822
124245,2934
124274,1062
124359,1524
124401,1971
124404,1077
124411,1428
124446,723
124454,1605
124460,951
124491,435
124512,573
124535,1791
124538,924
124540,987
124565,3360
124583,1206
124590,1386
124599,717
124602,2997
124626,1017
124637,687
124641,684
124739,3372
124751,1479
124773,711
124790,861
124801,693
124808,684
124817,993
124842,2955
124857,1731
124872,1701
124912,648
124925,2985
124930,1881
124935,1722
124936,795
124944,701
124961,1509
124975,1500
124976,1650
124995,816
124997,5826
125058,2304
125061,927
125111,891
125113,888
125115,1296
125150,423
125170,1398
125206,1839
125336,6636
125476,687
125488,1752
125704,1260
125875,504
125893,1956
125919,1803
125950,2271
125958,939
125962,1002
125963,942
125965,267
125972,1284
125981,795
125988,423
125997,627
126003,567
126006,411
126014,861
126017,1854
126068,2082
126069,1314
126070,1788
126075,894
126119,567
126123,703
126129,2412
126133,2409
126147,1470
126204,3132
126205,3147
126206,3603
126208,1152
126231,1998
126235,822
126248,1419
126259,849
126272,486
126282,561
126295,1668
126298,1872
126299,655
126306,996
126326,939
126328,687
126364,918
126370,1068
126374,1965
126375,1899
126382,504
126393,483
126402,1500
126410,1596
126432,1701
126433,852
126526,1269
126541,951
126549,1848
126567,1266
126626,1347
126637,2715
126638,2355
126661,495
126668,1101
126669,1488
126695,1197
126755,885
126767,1053
126789,912
126792,990
126820,2676
126823,1050
126859,3039
126868,1089
126917,1554
126961,411
126969,1962
127002,2169
127003,510
127018,714
127059,939
127062,939
127064,963
127066,939
127068,957
127069,939
127074,1047
127077,951
127124,375
127247,888
127253,780
127254,4593
127255,1875
127262,819
127294,4323
127343,1149
127385,930
127391,549
127396,1137
127428,717
127435,1986
127495,1020
127534,801
127540,561
127544,2199
127579,2322
127602,13548
127608,987
127623,954
127665,1707
127670,822
127687,480
127700,1170
127703,690
127707,2334
127731,3663
127733,843
127795,1641
127829,561
127833,1260
127845,399
127933,1260
127943,1281
128025,3246
128061,882
128077,1014
128153,1086
128178,648
128209,1170
128218,660
128239,4896
128240,867
128272,2409
128308,495
128312,381
128338,801
128346,468
128360,945
128366,954
128367,981
128368,942
128371,1032
128372,939
128387,846
128408,678
128414,627
128434,615
128486,789
128488,336
128553,3105
128602,414
128611,5034
128637,1212
128646,597
128653,765
128674,1155
128817,438
128821,444
128822,480
128826,354
128853,888
128864,462
128866,675
128869,1308
128876,2244
128954,1725
128977,429
129025,1629
129049,3447
129080,1338
129138,903
129303,816
129401,981
129446,10650
129450,948
129521,462
129530,585
129531,750
129563,2658
129607,1350
129642,1563
129684,3921
129685,1017
129787,432
129790,651
129804,1320
129807,1494
129831,1425
129852,864
129868,1341
129880,1635
130013,1011
130026,1449
130074,588
130106,564
130120,528
130132,1506
130271,4482
130340,495
130355,381
130367,1200
130399,1482
130497,801
130502,456
130507,5667
130535,1281
130540,1338
130557,1626
130560,579
130574,516
130576,624
130589,1029
130612,1083
130617,774
130749,1125
130752,1557
130813,489
130814,609
130827,690
130872,441
130888,567
130916,1146
130940,1803
131034,1728
131076,435
131096,3324
131118,351
131149,1434
131177,675
131368,1296
131375,441
131405,2607
131408,1101
131450,1047
131474,468
131540,930
131544,3069
131566,2370
131578,1764
131583,1272
131601,1122
131616,480
131669,2211
131831,1992
131870,684
131873,6792
131890,1662
131920,441
131965,855
132014,2103
132112,792
132141,618
132158,1572
132160,1380
132200,879
132203,499
132204,858
132243,1041
132299,465
132320,2067
132321,600
132332,393
132430,1287
132612,1731
132625,933
132660,2250
132671,1617
132720,399
132724,1251
132789,831
132851,918
132864,3105
132884,3927
132946,564
132949,3297
132954,726
132989,354
133015,747
133022,1110
133060,1839
133121,1323
133396,2295
133418,984
133482,2160
133491,531
133522,3072
133584,3054
133619,1389
133688,1572
133690,627
133746,2967
133874,309
133923,1095
133957,783
134083,936
134111,486
134121,444
134145,702
134147,738
134187,987
134218,1731
134265,2307
134266,678
134285,975
134288,732
134353,1083
134359,1728
134391,1260
134429,618
134430,2856
134492,474
134510,957
134526,1668
134549,2559
134553,567
134637,576
134701,387
134728,783
134829,984
134864,1020
134957,3456
135112,2829
135114,549
135138,891
135152,972
135154,327
135228,4338
135250,792
135293,1311
135295,786
135398,735
135458,837
135644,777
135656,4182
135886,798
135892,1464
135924,933
135927,460
135932,651
135935,2076
135941,933
135946,936
135948,954
136051,2349
136242,708
136259,972
136288,1023
136306,1479
136319,357
136332,2478
136371,1539
136853,1728
136895,1773
136991,1428
137075,879
137209,1590
137362,1266
137392,870
137492,1194
137695,975
137735,1146
137797,378
137814,906
137835,942
137868,939
137872,1404
137886,996
137902,4392
137964,1371
137970,2877
137994,1476
138009,1188
138046,915
138050,1992
138065,579
138151,1764
138162,411
138199,1230
138240,486
138241,540
138255,690
138307,459
138311,1296
138428,645
138429,1185
138474,5481
138639,2421
138715,1239
138724,3240
138799,957
138802,963
138803,1044
138804,957
138805,960
138881,930
138882,993
138883,936
139065,2514
139067,426
139081,1932
139105,2400
139135,2322
139170,1392
139221,2091
139231,1167
139322,807
139324,2073
139341,468
139378,9243
139411,2667
139422,1044
139425,1803
139562,867
139596,930
139599,1572
139604,1071
139628,936
139716,1764
139728,1281
139735,1251
139741,1131
139760,1008
139793,342
139804,3204
139818,6234
139886,750
140032,792
140258,519
140290,648
140432,969
140453,13482
140456,972
140458,990
140459,1266
140460,957
140461,867
140462,885
140465,627
140467,1707
140469,4053
140545,1089
140564,1161
140576,312
140578,822
140596,219
140597,684
140609,909
140612,2607
140625,1134
140628,1194
140679,1578
140680,1092
140685,1770
140686,696
140687,927
140688,1311
140689,606
140690,2103
140691,1503
140700,609
140701,1410
140707,756
140730,813
140731,1038
140732,1140
140733,1347
140735,270
140738,609
140739,558
140766,3681
140767,588
140775,2814
140801,645
140803,6081
140807,1536
140809,414
140823,240
140825,858
140831,2091
140832,240
140834,513
140836,294
140838,747
140850,300
140862,1395
140870,486
140873,609
140876,2853
140880,417
140881,552
140883,1632
140885,1527
140886,1149
140890,1875
140901,1605
140902,762
140947,735
142678,3213
142679,654
142680,1800
142683,978
142684,834
142685,1767
142686,1764
142689,957
142827,1443
142891,1437
142910,1101
142940,1050
143098,1731
143162,3930
143187,654
143241,555
143244,465
143279,2343
143282,777
143379,705
143425,1476
143458,1038
143471,771
143496,945
143501,654
143502,1053
143503,957
143570,2379
143630,1428
143662,1086
143678,297
143684,1020
143686,1479
143689,2559
143872,2625
143879,1839
143884,2685
143888,1524
143903,1149
143941,570
144097,1146
144100,3816
144108,2058
144110,723
144124,966
144125,951
144132,14262
144165,2496
144193,1281
144195,1608
144233,879
144245,1422
144321,1035
144347,651
144348,786
144363,273
144402,1695
144404,1020
144406,3450
144423,1056
144448,747
144453,2007
144455,2736
144501,1359
144568,4365
144577,1407
144608,738
144699,1257
144715,1290
144717,849
144983,963
145173,1497
145195,165
145226,951
145258,774
145264,1245
145270,462
145282,1329
145389,1566
145407,2325
145447,1089
145482,1056
145483,2133
145497,1467
145501,1716
145508,3285
145553,531
145567,2583
145581,2160
145645,663
145741,1110
145748,894
145773,1107
145781,2298
145814,591
145853,474
145858,537
145864,1269
145873,1194
145942,867
145946,318
145957,348
146050,2559
146057,3735
146059,3684
146167,1308
146177,3555
146183,3462
146198,1911
146206,4308
146212,2781
146223,705
146225,747
146227,780
146279,1458
146310,738
146325,1716
146330,1440
146378,399
146395,996
146433,729
146434,1275
146439,1527
146456,723
146540,1218
146542,831
146547,2568
146556,1323
146562,1614
146664,2406
146691,1524
146712,1086
146713,1077
146722,918
146723,732
146754,13284
146760,1326
146779,1473
146802,1809
146822,567
146845,1893
146849,951
146852,774
146853,525
146857,2694
146862,2796
146894,999
146909,2568
146923,1842
146956,1752
147007,900
147011,1017
147015,1134
147040,699
147111,1491
147138,2181
147166,1209
147179,1323
147183,1353
147184,777
147199,288
147323,663
147339,1212
147372,1221
147381,675
147409,3180
147463,906
147495,1545
147645,2604
147657,1608
147658,2025
147685,648
147686,2094
147687,1728
147694,1638
147699,1293
147700,1557
147710,637
147719,741
147741,2373
147744,534
147746,1851
147798,2139
147807,795
147808,972
147837,1431
147841,627
147872,1689
147906,1890
147912,2220
147920,393
147923,2067
147929,1620
147945,2985
147948,1554
147949,1710
147965,1050
147968,2160
147991,2151
148014,720
148022,2139
148066,1290
148103,1767
148109,1110
148113,3489
148137,1440
148156,1209
148170,447
148198,1719
148203,414
148206,1665
148213,1938
148223,483
148229,3933
148252,597
148254,1887
148266,2061
148268,1779
148281,1533
148304,810
148327,1188
148345,2472
148362,1236
148398,2046
148418,369
148423,549
148479,903
148523,1158
148534,792
148545,1917
148581,966
148641,1473
148738,1281
148741,3006
148753,504
148789,1503
148808,1545
148811,1509
148867,1131
148870,1971
148898,381
148930,375
148979,1863
149013,9996
149018,297
149041,3402
149069,1050
149076,1263
149095,2121
149111,483
149175,1374
149233,1890
149281,852
149297,786
149345,594
149371,2178
149420,1026
149428,1074
149461,675
149465,3753
149466,342
149473,924
149478,876
149483,1869
149499,1680
149563,510
149603,381
149628,1479
149643,297
149647,1785
149685,579
149699,447
149708,675
149830,285
149840,618
149951,603
149986,1158
149998,1446
150082,2013
150084,1224
150094,2352
150147,489
150160,1674
150165,1380
150209,1818
150221,4920
150223,972
150248,474
150274,708
150275,840
150280,924
150290,567
150297,756
150350,1824
150353,930
150356,2289
150365,3825
150368,780
150372,813
150379,1290
150465,1134
150468,2238
150472,1188
150483,1308
150572,1473
150590,576
150677,270
150678,759
150681,996
150684,573
150696,2505
150709,4305
150726,2811
150737,1998
150763,2388
150771,1763
150864,1770
150921,645
150962,1590
151011,1635
151056,4377
151112,1902
151126,1416
151176,1065
151188,681
151194,711
151195,1080
151230,1677
151242,351
151246,3798
151254,5463
151258,1314
151278,492
151295,1857
151306,993
151313,945
151354,879
151449,1353
151473,1533
151516,1032
151525,1431
151531,1125
151556,2613
151613,2313
151636,2223
151647,423
151648,1686
151651,2502
151742,1083
151790,2094
151827,1395
151835,1662
151871,897
151887,2853
151888,870
151903,540
151963,1476
151987,1254
152006,1548
152007,465
152015,639
152065,426
152078,408
152098,1071
152100,340
152110,3519
152118,303
152137,1449
152138,294
152185,2568
152189,522
152206,2148
152273,4389
152330,3081
152404,1296
152405,1611
152485,3246
152503,2373
152518,2736
152519,1233
152559,936
152573,717
152579,2055
152687,279
152789,2496
152815,669
152816,531
152831,3135
152877,1197
152926,1119
152940,561
153020,1422
153090,3570
153129,1686
153201,1452
153218,285
153241,2961
153328,936
153339,219
153364,840
153396,1509
153443,1290
153478,3816
153527,600
153562,1677
153571,681
153572,1416
153579,1611
153642,1611
153643,1359
153657,1086
153733,1590
153745,1818
153768,570
153769,2190
153770,534
153830,2082
154007,1020
154043,1668
154064,741
154075,1635
154091,1854
154141,1488
154150,756
154197,1596
154214,1629
154215,627
154313,1869
154386,384
154661,1422
154664,15177
154743,1218
154790,645
154791,342
154796,3255
154807,534
154810,2871
154865,2376
154881,1596
154907,348
155006,474
155038,1998
155051,549
155054,2259
155061,1938
155066,642
155184,1539
155185,1497
155368,738
155382,756
155435,3513
155465,501
157310,684
157313,3072
157378,723
157506,1026
157556,318
157567,699
157570,1806
157574,1050
157638,933
157657,624
157680,12069
157697,1332
157724,1413
157753,918
157769,2517
157773,960
157807,1065
157848,798
157855,3450
157922,4842
157927,459
157983,888
158038,1821
158046,471
158055,612
158056,3651
158062,462
158067,1440
158131,945
158135,2403
158158,2223
158219,2049
158228,468
158248,2622
158293,771
158297,1425
158326,6543
158358,6312
158399,2235
158401,4335
158405,2235
158427,1551
158431,2100
158471,9267
158506,1278
158511,237
158521,768
158584,1599
158586,2412
158724,2376
158747,1557
158763,1644
158787,1140
158798,594
158800,555
158809,1224
158830,611
158833,987
158835,1002
158866,1014
158880,2136
158931,552
158983,528
159013,960
159090,801
159091,588
159119,1206
159163,1491
159195,5055
159296,1095
159686,2619
159963,1857
159989,1815
160065,381
160140,942
160287,999
160298,1002
160335,2511
160364,828
160365,504
160418,2745
160419,1245
160428,2772
160492,1230
160518,3930
160622,1188
160728,1833
160760,915
160762,1692
160777,1653
160851,3663
160857,855
160897,1323
161003,876
161142,1269
161145,504
161198,1473
161247,879
161253,1023
161291,1056
161357,3078
161394,2025
161436,5934
161497,5328
161502,906
161514,1011
161582,1263
161725,2802
161742,1335
161753,825
161779,1758
161823,1068
161829,1719
161835,1746
161882,3021
161931,1998
162073,1608
162239,1224
162282,3450
162387,1761
162394,2676
162417,1605
162427,1401
162461,480
162466,879
162494,1248
162514,2376
162515,1416
162517,1329
162605,1395
162655,1623
162681,1602
162699,1641
162962,2811
162963,1389
162966,2169
162967,1530
162968,1497
162979,1428
162989,981
162993,1602
162998,939
163033,1689
163049,1731
163050,1662
163051,1926
163059,2022
163071,1254
163081,1944
163087,1428
163115,984
163126,711
163131,2502
163154,1269
163175,1614
163223,1767
163227,1629
163255,1983
163259,2787
163351,1902
163479,2205
163486,1281
163589,3108
163590,1413
163688,546
163732,555
163747,1257
163778,240
163782,2988
163786,1974
163882,2178
163933,990
164022,495
164045,4308
164091,1041
164118,1749
164127,1872
164153,525
164237,282
164284,1539
164312,2223
164395,1320
164592,1842
164633,648
164656,2475
164668,603
164684,930
164714,2549
164832,2265
165055,1998
165082,3240
165100,1188
165140,1272
165186,3060
165215,2481
165257,864
165324,780
165530,1770
165545,2154
165631,2037
165721,699
165829,2445
165904,5532
165918,1716
166012,1026
166336,2703
166348,1872
166378,2682
166379,2133
166614,2352
166647,3966
166655,1416
166752,6420
166785,1257
166793,2298
166815,1578
166824,1110
166863,1602
166929,1098
166968,1668
166979,1560
167127,1572
167153,1455
167227,1263
167410,849
167465,2235
167555,831
167681,1242
167691,2094
167826,819
167838,2055
168002,2325
168090,1410
168374,1761
168391,1332
168400,1896
168417,1236
168433,1131
168451,1188
168507,8550
168537,903
168544,1788
168620,570
168667,2058
168850,1995
168975,1311
169026,1110
169044,4881
169166,1323
169200,1143
169270,1515
169355,1263
169436,2043
169522,1638
169611,1959
169714,2097
169792,2793
169841,1812
169966,1170
169981,777
170062,1938
170063,2931
170082,1146
170261,1209
170302,1689
170370,852
170371,519
170384,1479
170392,1638
170393,438
170394,1773
170463,1158
170482,642
170506,3027
170572,1344
170575,921
170589,390
170591,300
170622,303
170626,336
170627,327
170679,459
170680,411
170685,495
170689,2853
170690,3675
170691,3288
170692,3666
170712,246
170825,915
170850,1311
170958,1440
170959,1731
170960,2772
170961,3711
171017,1734
171019,3624
171023,4626
171024,3786
171169,375
171177,711
171389,2679
171392,1707
171425,1023
171482,999
171483,681
171484,501
171558,846
171568,615
171586,1230
192111,870
192134,1158
192286,321
192666,1578
192668,477
192683,732
195814,957
195828,1053
195977,1896
196051,816
196074,1224
196264,708
196294,501
196335,960
196374,1563
196383,636
196385,13416
196394,777
196403,1053
196410,735
196415,438
196441,5970
196463,1770
196472,726
196483,993
196513,1854
196527,2796
196528,5508
196541,795
196743,1536
196792,285
196883,3234
196913,975
196993,411
196996,1065
197021,1704
197131,5250
197135,1632
197257,1524
197258,3273
197259,1416
197320,2190
197322,1731
197335,5253
197342,1335
197370,801
197407,1857
198437,723
199221,2304
199223,3966
199675,564
199692,1386
199699,570
199704,2310
199713,3198
199720,1959
199731,1167
199745,825
199746,663
199777,1587
199786,2094
199834,300
199857,651
199870,1026
199920,2187
199953,2001
199964,633
199974,1518
199990,852
200008,1350
200010,2121
200014,2577
200030,2598
200035,987
200081,1641
200132,540
200150,1611
200159,444
200162,6672
200172,1224
200185,489
200186,2082
200205,1071
200312,1134
200315,600
200316,1122
200350,1227
200403,3885
200407,873
200424,4983
200504,555
200539,918
200558,1536
200576,6297
200634,723
200728,597
200734,1298
200765,1776
200810,564
200844,2070
200845,714
200879,1356
200894,1287
200895,564
200909,1365
200916,429
200933,861
200942,1065
200958,2172
201134,2868
201140,939
201161,819
201163,1740
201164,759
201176,2670
201181,1500
201191,1338
201232,1281
201243,1506
201254,396
201255,2013
201266,1029
201292,1554
201294,3429
201299,855
201305,1539
201456,1533
201475,735
201501,1860
201514,1266
201516,1302
201562,765
201595,2481
201625,9279
201626,1830
201633,936
201725,342
201780,1314
201798,1539
201799,552
201931,816
201965,567
201973,1683
202018,1704
202051,881
202052,1077
202134,1164
202151,1473
202243,1536
202299,291
202309,474
202333,12210
202374,1224
202500,1506
202559,1050
202658,1248
202865,534
202915,1242
203054,1743
203062,1542
203068,1335
203069,1443
203074,1059
203076,885
203100,1431
203102,2364
203111,1125
203190,1647
203197,1032
203228,1446
203235,693
203245,984
203260,852
203286,2619
203328,768
203413,342
203414,285
203427,1026
203430,1428
203447,4752
203522,2586
203523,1557
203547,471
203562,507
203569,336
203611,1668
203859,2742
204474,1755
204801,3102
204851,3846
204962,2160
205327,1158
205428,1293
205564,2268
205717,6738
205860,1239
206358,1431
206412,990
207063,993
219285,4755
219293,1236
219333,1113
219348,294
219402,837
219409,795
219417,930
219428,933
219429,933
219431,936
219432,930
219436,945
219437,936
219438,942
219447,975
219453,924
219464,1080
219469,936
219473,939
219477,951
219479,975
219482,924
219484,936
219487,918
219493,933
219527,1026
219537,1539
219539,384
219541,735
219557,762
219578,4050
219621,627
219623,1107
219654,726
219670,771
219681,2619
219699,2838
219736,2970
219738,366
219743,1701
219749,1371
219770,1113
219771,1026
219790,1830
219833,438
219844,900
219854,426
219855,1518
219858,933
219869,936
219870,936
219873,996
219874,972
219875,957
219899,1275
219902,804
219927,618
219931,2259
219938,504
219952,954
219954,945
219956,933
219957,945
219958,978
219959,978
219960,960
219965,945
219968,930
219970,885
219972,2151
219981,975
219982,948
219983,945
219986,936
219988,2313
219990,477
219995,723
220001,2868
220032,1872
220042,2997
220047,1335
220064,451
220074,876
220081,2091
220082,1347
220107,666
220108,1749
220134,768
220136,1545
220164,996
220202,459
220213,1446
220296,1251
220323,822
220359,1416
220382,1281
220388,1125
220416,1764
220441,612
220869,1188
220929,2487
220963,1530
220965,1821
220979,369
220988,1137
220992,1326
221002,1470
221016,1461
221035,768
221037,7623
221044,417
221060,468
221061,2673
221074,2076
221078,1410
221079,540
221091,717
221092,2244
221120,861
221143,645
221150,1239
221178,3946
221184,1647
221188,1587
221191,1188
221223,1815
221294,1368
221301,945
221302,1737
221303,489
221322,3897
221336,840
221357,669
221391,1149
221393,2259
221395,4041
221400,6291
221409,903
221416,729
221421,921
221458,2445
221468,690
221472,1968
221476,1392
221477,1065
221491,480
221496,1512
221504,1422
221527,1380
221545,1491
221613,396
221656,2472
221662,711
221687,744
221692,1740
221711,2439
221786,1722
221806,4773
221823,957
221830,1017
221833,1527
221895,732
221914,1740
221927,2466
221935,6642
221937,2202
221938,813
221955,2019
221981,4974
222008,930
222068,684
222166,396
222171,390
222183,1962
222194,2541
222223,3090
222229,1944
222234,1179
222235,2208
222236,1401
222255,2586
222256,2658
222389,1560
222484,2073
222487,1650
222537,1041
222545,2781
222546,2787
222553,1227
222584,3036
222611,2127
222642,513
222643,1557
222658,1260
222659,405
222662,660
222663,3030
222696,1170
222698,1209
222865,1308
222894,501
222962,1593
222967,2613
223075,3189
223082,729
223117,2334
225689,1635
245711,942
245802,444
245806,954
245812,747
245908,237
245909,198
245910,213
245911,222
245913,204
245915,342
245927,249
245928,210
245929,267
245930,309
245931,129
245932,267
245934,231
245936,204
245937,216
245938,471
245939,282
245940,240
245972,1053
245973,1284
246100,543
246175,1689
246176,2643
246184,258
246213,1770
246243,861
246269,1446
246329,1095
246330,1410
246721,477
246744,387
246778,732
252839,561
252884,1008
252969,999
252983,1662
252995,414
253012,1458
253017,1092
253018,569
253143,6456
253152,1089
253175,1665
253190,945
253260,5199
253314,729
253430,1251
253461,3591
253512,876
253558,1245
253559,1314
253639,1269
253650,2979
253714,3732
253725,3963
253738,1791
253769,2688
253827,579
253832,1098
253935,1167
253959,6252
253970,288
253980,990
253982,1173
254013,789
254042,1008
254048,4044
254050,1971
254065,5409
254102,4572
254122,1212
254158,999
254170,1668
254173,2022
254225,2127
254228,930
254251,1809
254263,483
254268,2511
254272,633
254295,894
254359,855
254394,3432
254428,1542
254439,348
254531,1575
254552,711
254773,639
254778,624
254783,939
254786,936
254827,2388
254879,927
254887,1239
254910,357
254950,414
254956,528
254958,2028
254973,936
255022,1041
255027,591
255043,681
255057,2178
255061,342
255101,5778
255104,1905
255119,753
255189,2556
255220,384
255231,1701
255239,2298
255252,720
255275,924
255313,867
255324,465
255349,603
255374,801
255394,1560
255426,1401
255488,912
255520,882
255626,384
255631,5145
255725,972
255738,2079
255743,1829
255758,429
255762,795
255798,645
255809,693
255877,1440
255928,1860
255967,2664
256006,5622
256051,1923
256076,7848
256126,657
256130,540
256144,990
256148,930
256158,2370
256223,846
256281,669
256297,987
256302,339
256309,2511
256329,1905
256356,1590
256364,2754
256380,1245
256394,1269
256435,918
256471,1557
256472,1407
256536,1761
256586,648
256643,2136
256691,2061
256710,729
256714,2322
256764,3339
256815,888
256892,960
256933,471
256949,2523
256957,1713
256979,1074
256987,1386
257019,1794
257044,2856
257068,918
257101,1575
257106,3306
257160,2112
257169,1386
257177,534
257194,1065
257202,666
257218,5064
257236,1668
257240,1935
257364,1725
257397,2139
257407,888
257415,744
257629,1254
258010,234
259173,2862
259197,606
259215,1149
259217,2028
259230,1242
259232,5217
259236,471
259239,264
259240,270
259249,969
259266,10434
259283,423
259285,1017
259286,972
259287,924
259289,930
259290,930
259292,930
259293,960
259294,900
259295,930
259296,900
259307,1770
260293,1530
260425,4446
260429,843
260434,270
261726,819
261729,1473
261734,4281
266553,1440
266629,1203
266675,1422
266697,1374
266722,1416
266727,2922
266740,945
266743,2409
266747,1608
266812,549
266977,2733
267002,1779
267004,1782
267012,462
267020,303
280636,369
280657,567
280658,567
280660,567
280664,270
282679,816
282763,939
282770,906
282775,939
282808,837
282809,1437
282890,2001
282966,474
282973,2535
282974,1500
282991,429
282996,3684
283025,387
283078,1059
283080,519
283093,930
283111,966
283129,651
283130,867
283149,4500
283150,879
283152,633
283159,927
283160,936
283162,930
283171,369
283189,984
283208,1815
283209,1869
283212,1752
283219,783
283229,1200
283232,633
283234,4431
283237,648
283238,1656
283248,1572
283254,1050
283284,3981
283297,948
283298,1209
283310,7035
283316,4392
283337,582
283349,717
283358,2997
283365,945
283373,3231
283375,1623
283377,624
283383,2721
283385,723
283416,396
283417,2277
283420,726
283422,417
283431,2085
283446,3099
283455,2853
283459,505
283461,1959
283463,4919
283464,1323
283471,1047
283514,810
283518,819
283537,1392
283551,324
283554,1290
283571,1779
283576,792
283578,978
283579,369
283598,378
283600,927
283629,1017
283635,711
283643,1488
283652,1503
283659,3453
283677,801
283685,2730
283687,600
283694,951
283726,1197
283742,1302
283748,2457
283767,2007
283768,1947
283777,579
283807,726
283820,3804
283848,1686
283849,2241
283869,498
283871,966
283897,675
283899,735
283927,717
283933,1047
283948,372
283951,1071
283953,371
283971,1368
283985,1053
283989,1581
283999,1185
284001,2751
284004,1758
284013,609
284018,294
284040,456
284067,495
284069,2481
284071,2859
284076,2676
284083,1713
284086,2079
284098,1515
284099,828
284106,384
284110,1338
284111,1707
284114,1527
284119,1173
284129,1821
284131,849
284161,945
284184,239
284186,390
284194,1071
284207,936
284217,9228
284252,2598
284266,987
284273,1134
284293,420
284297,4722
284306,1209
284307,1464
284309,1557
284312,1227
284323,1929
284325,1056
284338,1071
284339,1482
284340,360
284346,1035
284348,756
284349,2040
284353,2499
284355,1527
284358,1248
284359,1053
284366,753
284370,2229
284371,2775
284382,1251
284383,945
284390,1245
284391,2001
284403,4572
284406,1599
284415,711
284417,702
284418,2769
284422,393
284427,1113
284433,948
284434,4695
284439,957
284443,2325
284451,870
284459,1980
284467,510
284485,309
284486,752
284498,4422
284521,939
284532,930
284541,1560
284546,600
284565,2013
284611,1083
284612,819
284613,756
284615,1491
284654,792
284656,3045
284677,708
284680,786
284695,1749
284697,1137
284716,1176
284723,915
284756,381
284759,1029
284800,465
284802,549
284827,483
284904,1221
284948,528
284958,1287
284992,3306
284996,1203
285016,459
285025,4593
285051,747
285126,570
285148,747
285172,1593
285175,9777
285180,1824
285190,5301
285193,531
285195,1938
285220,3393
285231,1395
285237,990
285242,1449
285267,1851
285268,1320
285282,711
285311,729
285313,7872
285315,885
285331,2847
285346,1632
285349,996
285362,1281
285367,1056
285368,2946
285381,249
285382,753
285386,828
285429,1191
285440,1578
285464,1341
285489,1827
285498,894
285513,2331
285521,1005
285525,843
285527,9042
285533,987
285550,1974
285588,594
285590,2736
285596,933
285598,735
285600,3828
285601,1305
285605,897
285613,912
285636,885
285641,1536
285643,3705
285659,948
285668,393
285671,1779
285672,468
285676,1569
285679,834
285704,1437
285753,1434
285755,1014
285761,2148
285782,2520
285800,888
285848,1602
285849,330
285852,603
285855,741
285877,891
285888,279
285941,510
285955,1011
285966,2760
285971,1614
285989,1278
286046,1926
286053,744
286075,1116
286077,3540
286122,399
286128,597
286133,1488
286148,2172
286151,2127
286183,594
286204,3858
286205,1890
286207,1563
286223,708
286256,579
286257,615
286262,2136
286319,639
286336,852
286362,957
286365,1041
286380,1254
286410,3399
286423,789
286436,774
286451,711
286499,747
286514,1032
286527,243
286530,1080
286676,1641
286749,3549
286753,534
286826,1842
286827,1212
286887,1695
287015,2172
317649,675
317662,1749
317671,633
317701,1188
317703,906
317719,1827
317749,774
317754,1755
317761,1764
317762,1260
317772,393
317781,2001
319089,5661
319100,1038
319101,1623
326340,1275
326624,687
326625,753
327657,1308
333926,1518
333929,879
333932,411
337867,1035
337876,2649
337879,192
337880,492
337882,273
337959,528
337960,519
337963,198
337966,216
337967,189
337968,312
337969,159
337970,246
337971,255
337972,219
337973,177
337974,192
337975,171
337976,198
337977,240
